name,feedUrl
‎Apple Podcasts －《Motley Fool Money》,https://fool.libsyn.com/rss
‎Apple Podcasts －《IC之音｜贏戰．企業+》,https://www.ic975.com/feed/bizplus/
‎Apple Podcasts －《郭德纲相声十年经典》,http://www.ximalaya.com/album/2667276.xml
‎Apple Podcasts －《The Social Ideas Podcast》,https://feeds.buzzsprout.com/270953.rss
‎Apple Podcasts －《超人行銷:網路創業數位行銷秀》,https://anchor.fm/s/d236998/podcast/rss
‎Apple Podcasts －《Wharton Business Daily》,https://feeds.acast.com/public/shows/wbr-highlights
‎Apple Podcasts －《Project Tenacity 韌命計畫》,https://anchor.fm/s/718f568/podcast/rss
‎Apple Podcasts －《The Cardone Zone》,https://cardonezone.libsyn.com/rss
‎Apple Podcasts －《Behind The Baller Podcast with Ben Baller》,https://feeds.megaphone.fm/BETBA5615413537
‎Apple Podcasts －《P&L With Paul Sweeney and Lisa Abramowicz》,http://feeds.bloomberg.fm/BLM2236960495
‎Apple Podcasts －《First Move with Julia Chatterley》,https://feeds.adknit.com/app-search/cnn/first-move-with-julia-chatterly/all/720/200/
‎Apple Podcasts －《Cathy 陪你打造智慧工廠》,http://rss.soundon.fm/rss/tracks/11abd8e5-267c-4515-98e2-ff8b3f3cd231/feed.xml
‎Apple Podcasts －《財稅聽凱博》,https://open.firstory.me/rss/user/ck6fvaryuiy5a0873hv0vyrb3
‎Apple Podcasts －《The Curious Investor》,https://feeds.megaphone.fm/thecuriousinvestor
‎Apple Podcasts －《“MOOK STUDY”日本の歴史（ムックスタディー 日本の歴史）》,https://storage.googleapis.com/pitpa-215408.appspot.com/podcast/mockstudy/rss/apple/feed.xml
‎Apple Podcasts －《Industry Focus》,http://wherethemoneyis.libsyn.com/rss
‎Apple Podcasts －《The Exchange》,https://feeds.megaphone.fm/nightly-business-report
‎Apple Podcasts －《【PM大小事，大叔給你問】》,https://api.soundon.fm/v2/podcasts/99d8d551-48cb-4a61-b7a4-eabd3290c465/feed.xml
‎Apple Podcasts －《The Project Management Podcast》,http://feeds.feedburner.com/pm-podcast
‎Apple Podcasts －《The Life Coach School Podcast》,http://thelifecoachschool.libsyn.com/rss
‎Apple Podcasts －《WSJ Secrets of Wealthy Women》,https://video-api.wsj.com/podcast/rss/wsj/secrets-of-wealthy-women
‎Apple Podcasts －《WeAreNetflix》,https://feeds.simplecast.com/QAN5l_z5
‎Apple Podcasts －《Business Matters》,https://podcasts.files.bbci.co.uk/p016tl04.rss
‎Apple Podcasts －《王伯達觀點》,https://anchor.fm/s/a3fe01c/podcast/rss
‎Apple Podcasts －《睿伯 R-Bay 543》,https://anchor.fm/s/d8cc578/podcast/rss
‎Apple Podcasts －《FT Banking Weekly》,http://rss.acast.com/ft-banking-weekly
‎Apple Podcasts －《50 Things That Made the Modern Economy》,https://podcasts.files.bbci.co.uk/p04b1g3c.rss
‎Apple Podcasts －《The Smart Passive Income Online Business and Blogging Podcast》,http://feeds.feedburner.com/spipodcast
‎Apple Podcasts －《VIEWS with David Dobrik and Jason Nash》,http://feeds.feedburner.com/views-podcast
‎Apple Podcasts －《Netflix Is A Daily Joke》,https://feeds.simplecast.com/_X4DUqDS
‎Apple Podcasts －《The Guilty Feminist》,http://guiltyfeminist.libsyn.com/rss
‎Apple Podcasts －《小隻馬的異想世界》,https://pinecast.com/feed/littlehorseworld
‎Apple Podcasts －《鬼故事《大圣鬼话》》,http://www.ximalaya.com/album/14244362.xml
‎Apple Podcasts －《深夜馬戲團 PODCAST》,https://anchor.fm/s/e008968/podcast/rss
‎Apple Podcasts －《The Basement Yard》,https://basementyard.libsyn.com/rss
‎Apple Podcasts －《Anna Faris Is Unqualified》,https://feeds.simplecast.com/xBU5Ko4x
‎Apple Podcasts －《可樂奇多》,https://open.firstory.me/rss/user/ck56ic4lbq6090b26owjqhmt6
‎Apple Podcasts －《Ear Biscuits》,http://feeds.feedburner.com/ear-biscuits
‎Apple Podcasts －《Radio 1's Scott Mills Daily Podcast》,https://podcasts.files.bbci.co.uk/p02nrv1j.rss
‎Apple Podcasts －《臺北夜話》,https://anchor.fm/s/108c71b0/podcast/rss
‎Apple Podcasts －《Office Ladies》,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/75a86d39-9e0e-4e9a-b948-aae301805fe6/514362cf-31b4-4ed2-af40-aae301805ffd/podcast.rss
‎Apple Podcasts －《The TryPod》,http://feeds.feedburner.com/trypod
‎Apple Podcasts －《On the Road - 在路上》,https://open.firstory.me/rss/user/cjw8ivs9ao8by0743a7wjlnqm
‎Apple Podcasts －《哥哥妹妹有意思》,http://feeds.feedburner.com/blogspot/iorxx
‎Apple Podcasts －《WTF with Marc Maron Podcast》,http://wtfpod.libsyn.com/rss
‎Apple Podcasts －《喂！今天聊什麼？Hey ! Whats Up》,https://anchor.fm/s/140161d4/podcast/rss
‎Apple Podcasts －《快速接頭》,http://feeds.feedburner.com/Quickconnectorfamily
‎Apple Podcasts －《科学脱口秀》,http://www.kexuetuokouxiu.com/feed/podcast
‎Apple Podcasts －《Friday Night Comedy from BBC Radio 4》,https://podcasts.files.bbci.co.uk/p02pc9pj.rss
‎Apple Podcasts －《If I Were You》,http://feeds.feedburner.com/soundcloud/mudw
‎Apple Podcasts －《寶島少年兄．官方放送》,http://feeds.soundcloud.com/users/soundcloud:users:756787843/sounds.rss
‎Apple Podcasts －《三個賣書人》,https://api.soundon.fm/v2/podcasts/1df3af36-adfe-4220-9c77-6382ba1fca4d/feed.xml
‎Apple Podcasts －《旅歐三小事》,https://anchor.fm/s/120be6ec/podcast/rss
‎Apple Podcasts －《The KK Show》,https://api.soundon.fm/v2/podcasts/43bdff26-e78b-4064-9e8f-b8cf19322301/feed.xml
‎Apple Podcasts －《二货一箩筐（微信USBJQK）》,http://rss.kaolafm.com/MZ_RSS/rss/1100000046018/album.xml
‎Apple Podcasts －《Monday Morning Podcast》,https://rss.art19.com/monday-morning-podcast
‎Apple Podcasts －《The Joe Rogan Experience》,http://joeroganexp.joerogan.libsynpro.com/rss
‎Apple Podcasts －《The Daily Show With Trevor Noah: Ears Edition》,https://feeds.megaphone.fm/the-daily-show
‎Apple Podcasts －《Wait Wait... Don't Tell Me!》,https://feeds.npr.org/344098539/podcast.xml
‎Apple Podcasts －《兩個女生的聊天記錄》,http://feeds.soundcloud.com/users/soundcloud:users:671254853/sounds.rss
‎Apple Podcasts －《艾耳聞》,https://api.soundon.fm/v2/podcasts/438640c5-fcd9-4cd6-854f-10c32b0009fa/feed.xml
‎Apple Podcasts －《Comedy of the Week》,https://podcasts.files.bbci.co.uk/p02pc9x6.rss
‎Apple Podcasts －《不正常人類研究所》,https://shosho.tw/feed/podcast/
‎Apple Podcasts －《段子来了》,http://www.ximalaya.com/album/203355.xml
‎Apple Podcasts －《Conan O’Brien Needs A Friend》,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/0a686f81-0eeb-455b-98be-ab0d00055d5e/1fab2b0b-a7f0-4d71-bf6d-ab0d00055d6c/podcast.rss
‎Apple Podcasts －《婊姐必請》,http://rss.soundon.fm/rss/tracks/9ccb133d-97ce-4e06-b88f-78ce077038c7/feed.xml
‎Apple Podcasts －《Happy Tree Friends》,http://mondomedia.libsyn.com/rss
‎Apple Podcasts －《青春點點點》,http://feeds.feedburner.com/blogspot/ZvCXC
‎Apple Podcasts －《哥哥妹妹有意思 - 馬克瑪麗回來囉！》,https://plungon.com/index.php/feed/podcast/
‎Apple Podcasts －《百靈果 Book Club》,https://api.soundon.fm/v2/podcasts/7b249164-aa26-467d-88a2-899fba1b6c91/feed.xml
‎Apple Podcasts －《愛情霓虹燈》,http://rss.soundon.fm/rss/tracks/71e780e7-e020-4119-a7fc-f687af450172/feed.xml
‎Apple Podcasts －《CAREhER Podcast》,https://ruby.fm/c5bc826b-4e6a-4006-bcd9-9d8c29af83a5.xml
‎Apple Podcasts －《聴く日経ヘッドライン》,http://www.radionikkei.jp/podcasting/head.xml
"‎Apple Podcasts －《Rich Dad Radio Show: In-Your-Face Advice on Investing, Personal Finance, & Starting a Business》",https://feeds.megaphone.fm/richdad
‎Apple Podcasts －《Dear HBR:》,http://feeds.harvardbusiness.org/harvardbusiness/dear-hbr
‎Apple Podcasts －《THE ED MYLETT SHOW》,http://edmylett.libsyn.com/rss
‎Apple Podcasts －《IC之音｜創意領航家》,https://www.ic975.com/feed/creativecaptain/
‎Apple Podcasts －《Invest Like the Best》,https://investlikethebest.libsyn.com/rss
‎Apple Podcasts －《TRW直銷革命軍 | Ryan Wu》,https://www.spreaker.com/show/3475423/episodes/feed
‎Apple Podcasts －《Online Marketing Made Easy with Amy Porterfield》,http://amyporterfield.libsyn.com/rss
‎Apple Podcasts －《Social Media Marketing Podcast》,https://socialmediamarketing.libsyn.com/rss
‎Apple Podcasts －《The HBR Channel》,http://feeds.harvardbusiness.org/harvardbusiness/videoideacast
‎Apple Podcasts －《「話し方」のハナシ》,https://hanashi.koelab.net/feed/podcast/
‎Apple Podcasts －《雷蒙三十》,https://api.soundon.fm/v2/podcasts/a5bbfc7f-42a2-4651-b364-8eb4fa15d774/feed.xml
‎Apple Podcasts －《The Science of Social Media》,https://anchor.fm/s/89e0c70/podcast/rss
‎Apple Podcasts －《We Study Billionaires - The Investor’s Podcast Network》,https://rss.art19.com/the-investors-podcast
‎Apple Podcasts －《Marketing School - Digital Marketing and Online Marketing Tips》,http://mschool.growtheverywhere.libsynpro.com/rss
‎Apple Podcasts －《比爾的財經廚房》,https://anchor.fm/s/120ba8d0/podcast/rss
‎Apple Podcasts －《Business Wars》,https://rss.art19.com/business-wars
‎Apple Podcasts －《TK Talk 創投觀點》,http://rss.soundon.fm/rss/tracks/511455c6-f5ee-4e8f-aac3-912b277c0efe/feed.xml
‎Apple Podcasts －《After Hours》,http://feeds.harvardbusiness.org/harvardbusiness/after-hours
‎Apple Podcasts －《寶可孟卡好》,http://feeds.soundcloud.com/users/soundcloud:users:635361438/sounds.rss
‎Apple Podcasts －《ChooseFI》,http://choosefi.libsyn.com/rss
‎Apple Podcasts －《疯投圈》,https://crazy.capital/feed
‎Apple Podcasts －《Big Questions with Cal Fussman》,https://bigquestions-calfussman.libsyn.com/rss
‎Apple Podcasts －《森吉弘の「聴く、話す」》,http://feeds.feedburner.com/kikuhanasu
‎Apple Podcasts －《Dan Lok Show》,https://www.podetize.com/dan-lok-show/feed/
‎Apple Podcasts －《The Indicator from Planet Money》,https://feeds.npr.org/510325/podcast.xml
‎Apple Podcasts －《Masters in Business》,http://feeds.bloomberg.fm/BLM8864403288
‎Apple Podcasts －《經濟＠大學站︰宏觀篇 - Video》,http://itunes.cuhk.edu.hk/media/iTunesU/MacroVideo/feed.xml
‎Apple Podcasts －《硅谷早知道》,http://www.ximalaya.com/album/14233547.xml
‎Apple Podcasts －《Lawsnote聊聊》,https://blog.lawsnote.com/feed/podcast
"‎Apple Podcasts －《Boss Files with Poppy Harlow: Conversations about business, leadership and innovation》",http://feeds.adknit.com/app-search/cnn/being-boss-with-poppy-harlow/all/1200/200/
‎Apple Podcasts －《Thirsty For Art - Art Therapy Podcast》,https://anchor.fm/s/50ae8a8/podcast/rss
‎Apple Podcasts －《A Piece of Work》,http://feeds.wnyc.org/apieceofwork
‎Apple Podcasts －《Team Flower》,https://tfeducation.squarespace.com/learn?format=rss
‎Apple Podcasts －《ラジオ美術館》,http://feeds.feedburner.com/yokobipod
‎Apple Podcasts －《Classic Lenses Podcast》,https://classiclensespodcast.podbean.com/feed.xml
‎Apple Podcasts －《青春愛消遣》,http://feeds.feedburner.com/youngloveplay
‎Apple Podcasts －《百靈果NEWS》,http://feeds.soundcloud.com/users/soundcloud:users:221361980/sounds.rss
‎Apple Podcasts －《The Jealous Curator : ART FOR YOUR EAR》,http://thejealouscurator.libsyn.com/rss
‎Apple Podcasts －《JG說真的 操盤手廣播電台》,http://feeds.soundcloud.com/users/soundcloud:users:559830441/sounds.rss
‎Apple Podcasts －《不停 Bu Tin》,https://open.firstory.me/rss/user/ck7zpnuor6yle0873r06hl5qs
‎Apple Podcasts －《WorkLife with Adam Grant》,https://feeds.feedburner.com/WorklifeWithAdamGrant
‎Apple Podcasts －《週刊 日経トレンディ＆クロストレンド》,https://xtrend.nikkei.com/rss/podcast_trend.rdf
‎Apple Podcasts －《The McKinsey Podcast》,http://podcasts.mckinsey.com/fp/main
‎Apple Podcasts －《Film Photography Podcast》,https://filmphotographypodcast.podbean.com/feed.xml
‎Apple Podcasts －《Bloomberg Surveillance》,http://feeds.bloomberg.fm/BLM2561581769
‎Apple Podcasts －《覺察股市Awareness》,https://anchor.fm/s/137e63d8/podcast/rss
‎Apple Podcasts －《聽出軟實力 / Esther》,https://anchor.fm/s/e9de050/podcast/rss
‎Apple Podcasts －《米德人物誌》,http://rss.soundon.fm/rss/tracks/13948170-07ed-4388-b2bc-3f6eb99016a3/feed.xml
‎Apple Podcasts －《Masters of Scale with Reid Hoffman》,https://rss.art19.com/masters-of-scale
‎Apple Podcasts －《Whats Your Story 創業那檔事》,https://feeds.buzzsprout.com/225757.rss
‎Apple Podcasts －《Ryan Wu 的創業實驗室》,https://www.spreaker.com/show/3475412/episodes/feed
‎Apple Podcasts －《This Morning With Gordon Deal》,http://feeds.feedburner.com/thismorningamericasfirstnews
‎Apple Podcasts －《創業新聲帶》,http://feeds.soundcloud.com/users/soundcloud:users:766781389/sounds.rss
‎Apple Podcasts －《M觀點》,http://feeds.soundcloud.com/users/soundcloud:users:730612003/sounds.rss
‎Apple Podcasts －《World Business Report》,https://podcasts.files.bbci.co.uk/p02tb8vq.rss
‎Apple Podcasts －《罗辑思维/得到App》,http://piccdn.igetget.com/podcast/feed/2212294583.xml
‎Apple Podcasts －《The GaryVee Audio Experience》,https://anchor.fm/s/f39a864/podcast/rss
‎Apple Podcasts －《游庭皓的財經皓角》,http://feeds.soundcloud.com/users/soundcloud:users:735679489/sounds.rss
‎Apple Podcasts －《麥思觀點》,https://anchor.fm/s/14c88c28/podcast/rss
‎Apple Podcasts －《CNN Business Now》,http://feeds.adknit.com/app-search/cnn/cnn-business-now/all/1140/200/
‎Apple Podcasts －《貓子的理財之聲》,https://feed.podbean.com/maozic/feed.xml
‎Apple Podcasts －《寶博朋友說》,http://rss.soundon.fm/rss/tracks/a15ce25e-2627-48ca-9587-d4cf5e98f3a1/feed.xml
‎Apple Podcasts －《星箭廣播》,https://feeds.fireside.fm/starrocket/rss
‎Apple Podcasts －《女力心聲 GRL PWR TALKS》,https://feeds.simplecast.com/FB7_7HPL
‎Apple Podcasts －《HBR IdeaCast》,http://feeds.harvardbusiness.org/harvardbusiness/ideacast
‎Apple Podcasts －《How I Built This with Guy Raz》,https://feeds.npr.org/510313/podcast.xml
‎Apple Podcasts －《Flowering 花の開花》,http://www.rudesign.jp/podcast/rss.xml
‎Apple Podcasts －《Marketplace All-in-One》,https://www.marketplace.org/feed/podcast/marketplace-all-in-one
"‎Apple Podcasts －《CNBC's ""On the Money""》",https://feeds.megaphone.fm/on-the-money
‎Apple Podcasts －《喬西咖啡沙龍 Coffee Chat with Chelsea》,https://anchor.fm/s/d7a56b8/podcast/rss
‎Apple Podcasts －《讓思想去旅行》,http://feeds.soundcloud.com/users/soundcloud:users:208390162/sounds.rss
‎Apple Podcasts －《The Art History Babes》,https://feeds.megaphone.fm/ADL5120302422
‎Apple Podcasts －《The Collective Podcast》,http://feeds.soundcloud.com/users/soundcloud:users:48458062/sounds.rss
‎Apple Podcasts －《The Art Angle》,https://artangle.libsyn.com/rss
‎Apple Podcasts －《e-flux podcast》,http://e-flux.libsyn.com/rss
‎Apple Podcasts －《你在幹嘛》,https://feed.podbean.com/whatdoyoudo/feed.xml
‎Apple Podcasts －《Planet Money》,https://feeds.npr.org/510289/podcast.xml
‎Apple Podcasts －《健人健智 Talks with Kevin》,https://anchor.fm/s/1313b998/podcast/rss
‎Apple Podcasts －《TED Talks Business》,http://feeds.feedburner.com/iTunesPodcastTTBusiness
‎Apple Podcasts －《道听途说》,http://fakefestival.org/episodes/feed.xml
‎Apple Podcasts －《The Yale Show》,https://feeds.buzzsprout.com/812006.rss
‎Apple Podcasts －《賺錢研究室》,https://feeds.buzzsprout.com/657061.rss
‎Apple Podcasts －《Talk Art》,http://rss.acast.com/talkart
‎Apple Podcasts －《LET'S TAOK》,http://feeds.soundcloud.com/users/soundcloud:users:784307737/sounds.rss
‎Apple Podcasts －《理財學伴 | MoneyMate》,https://anchor.fm/s/1155d6b8/podcast/rss
‎Apple Podcasts －《富邦說趨勢》,http://feeds.soundcloud.com/users/soundcloud:users:520992273/sounds.rss
‎Apple Podcasts －《那些你不敢跟老闆說的事》,http://rss.soundon.fm/rss/tracks/9dfcd40e-bb71-4934-b460-ab6da39035aa/feed.xml
‎Apple Podcasts －《Business Daily》,https://podcasts.files.bbci.co.uk/p002vsxs.rss
‎Apple Podcasts －《大師輕鬆讀之輕鬆聽大師》,https://www.master60.com.tw/podcast/master60.xml.php
‎Apple Podcasts －《マキタスポーツ食道》,https://www.omnycontent.com/d/playlist/67122501-9b17-4d77-84bd-a93d00dc791e/2faf9a6d-6c49-4008-9722-a9e000152f2c/18b8df2e-f5fd-4a9f-aded-aa1f004b53f3/podcast.rss
‎Apple Podcasts －《Gooaye 股癌》,https://api.soundon.fm/v2/podcasts/954689a5-3096-43a4-a80b-7810b219cef3/feed.xml
‎Apple Podcasts －《科技島讀》,http://feeds.soundcloud.com/users/soundcloud:users:322164009/sounds.rss
‎Apple Podcasts －《Monocle 24: The Menu》,http://feeds.feedburner.com/Monocle24TheMenu
‎Apple Podcasts －《宓卓聊葡萄酒》,http://www.ximalaya.com/album/6081868.xml
‎Apple Podcasts －《Del Mundo Al Plato》,https://endpoint.canaloncelive.tv/xml/52
‎Apple Podcasts －《Radio vs. the Martians!》,http://radiovsthemartians.com/feed/podcast/
‎Apple Podcasts －《心靈時尚教主》,https://open.firstory.me/rss/user/ck0vus3437j4z07861ire6698
‎Apple Podcasts －《Pastry Arts Podcast》,http://pastryartsmag.libsyn.com/rss
‎Apple Podcasts －《我叫阳小光》,http://rss.lizhi.fm/rss/1202723.xml
‎Apple Podcasts －《The Dance Edit》,https://feeds.transistor.fm/the-dance-edit
‎Apple Podcasts －《Emily Bentgen's Oboe Scales》,http://www.billbentgen.com/podcast/oboe_scales.xml
‎Apple Podcasts －《StoryCorps Salem》,https://kmuz.org/feed/storycorpssalem/
‎Apple Podcasts －《香港電台：第32屆十大中文金曲》,http://podcast.rthk.org.hk/podcast/goldsong2009_i.xml
‎Apple Podcasts －《Seattle Opera Podcast》,https://seattleopera.libsyn.com/rss
‎Apple Podcasts －《Fishko Files from WNYC》,http://feeds.wnyc.org/fishko
‎Apple Podcasts －《Podcast - Siempre es Hoy》,https://mdstrm.com/feeds/5c58a34e176c2c0813b22e4b/5c91d11141133e279ac3ae99?property=itunes
‎Apple Podcasts －《The Magnus Archives》,http://rss.acast.com/themagnusarchives
‎Apple Podcasts －《九叔公》,http://rss.lizhi.fm/rss/390258.xml
‎Apple Podcasts －《GOT IT FROM MY MAMA》,https://api.podcache.net/shows/9f48b33e-0e2a-4376-b49c-5f9cbd4c2066/feed
‎Apple Podcasts －《Little Did I Know》,https://www.spreaker.com/show/4230496/episodes/feed
‎Apple Podcasts －《Gossip》,https://omny.fm/shows/gossip/playlists/podcast.rss
‎Apple Podcasts －《q: The Podcast from CBC Radio》,https://www.cbc.ca/podcasting/includes/qpodcast.xml
‎Apple Podcasts －《The BBC Good Food Podcast Favourite Recipes》,https://rss.acast.com/bbcgoodfoodpodcast
‎Apple Podcasts －《Savor》,https://feeds.megaphone.fm/HSW6352353399
‎Apple Podcasts －《House of Carbs》,https://rss.art19.com/house-of-carbs
‎Apple Podcasts －《Manger》,https://rss.acast.com/plan-culinaire
‎Apple Podcasts －《味之道》,https://wzd.fm/feed
‎Apple Podcasts －《Snap Judgment》,http://feeds.wnyc.org/snapjudgment-wnyc
‎Apple Podcasts －《The Nick Vujicic Podcast》,https://nickvujicic.com/feed/podcast
‎Apple Podcasts －《派脆E起唸》,https://open.firstory.me/rss/user/ck81pvgw5bi9n0873nztuzwls
‎Apple Podcasts －《French Your Way Podcast: Learn French with Jessica | French Grammar | French Vocabulary | French Expressions》,http://frenchyourway.com.au/category/fywpodcast/feed
‎Apple Podcasts －《微積分(二) Calculus II 》,https://itunesu.itunes.apple.com/feed/id1045361504
‎Apple Podcasts －《30 Minute Italian》,https://30minuteitalian.libsyn.com/rss
‎Apple Podcasts －《親子ラジオ[韓国語と日本語]》,https://anchor.fm/s/35956e8/podcast/rss
‎Apple Podcasts －《French is Beautiful》,http://feeds.soundcloud.com/users/soundcloud:users:170344691/sounds.rss
‎Apple Podcasts －《Vietnamese for Everybody's Podcast》,http://v4e.podomatic.com/rss2.xml
‎Apple Podcasts －《一劇之本》,http://podcast.rthk.hk/podcast/play.xml
‎Apple Podcasts －《English as a Second Language》,https://itunesu.itunes.apple.com/feed/id387898635
‎Apple Podcasts －《Speaking Brazilian Podcast》,https://speakingbrazilian.podbean.com/feed.xml
‎Apple Podcasts －《Gen Z Girl》,https://anchor.fm/s/ec45e9c/podcast/rss
‎Apple Podcasts －《科學So Easy》,https://podcast.ner.gov.tw/api/podcast/program/5a83f4e9c5fd8a01e2df009b
‎Apple Podcasts －《The Clinical Problem Solvers》,http://clinicalproblemsolving.com/category/episodes/feed/
‎Apple Podcasts －《威廉導師 Mentor》,http://feeds.soundcloud.com/users/soundcloud:users:22449625/sounds.rss
‎Apple Podcasts －《영어회화 100일의 기적(여행영어 100일의 기적)》,http://pod.ssenhosting.com/rss/muncoach/midenglish.xml
‎Apple Podcasts －《Joyful Courage -  A Conscious Parenting Podcast》,http://joyfulcourage.libsyn.com/rss
‎Apple Podcasts －《Learn Portuguese - BrazilianPodClass (Previous Episodes)》,http://feeds.feedburner.com/BrazilianPodClassPreviousEpisodes
‎Apple Podcasts －《教育新亮點》,https://podcast.ner.gov.tw/api/podcast/program/5a83f4eac5fd8a01e2df018f
‎Apple Podcasts －《The Harvard EdCast》,http://feeds.feedburner.com/TheHarvardEdcast
‎Apple Podcasts －《French Kiss Life》,https://frenchkisslife.libsyn.com/rss
‎Apple Podcasts －《The History of English in Ten Minutes - for iPad/Mac/PC》,http://media-podcast.open.ac.uk/feeds/history-of-english/desktop-all/rss2.xml
‎Apple Podcasts －《Learn Portuguese - BrazilianPodClass - Video Edition HD》,http://www.brazilianpodclass.com/BrazilianPodClass_HD.xml
‎Apple Podcasts －《宇宙星流占星播客Cosmosflow's Online Astrology Podcast》,https://anchor.fm/s/1176abcc/podcast/rss
‎Apple Podcasts －《Talk in French's podcast》,http://talkinfrench.libsyn.com/rss
‎Apple Podcasts －《たおやかインターネット放送》,http://taoyakaibs.seesaa.net/index20.rdf
‎Apple Podcasts －《Activate Your IELTS: Be Determined》,http://activateyourielts.libsyn.com/rss
"‎Apple Podcasts －《Easyfrench, le français facile!》",https://olivemarquet.podbean.com/feed.xml
‎Apple Podcasts －《Mythes et Légendes》,https://rss.acast.com/mythes-et-legendes
‎Apple Podcasts －《Deutsch - warum nicht? Series 2 | Learning German | Deutsche Welle》,https://rss.dw.com/xml/DKpodcast_dwn2_en
‎Apple Podcasts －《Learn Polish Language Online Resource》,http://feeds.feedburner.com/realpolish
‎Apple Podcasts －《Valuetainment Podcast》,http://feeds.soundcloud.com/users/soundcloud:users:278526049/sounds.rss
‎Apple Podcasts －《French Blabla》,https://frenchblabla.libsyn.com/rss
‎Apple Podcasts －《工程數學(二) Engineering Mathematics(II) -102學年度》,https://itunesu.itunes.apple.com/feed/id1052999480
‎Apple Podcasts －《听名著学法语｜拉封丹寓言8分钟》,http://www.ximalaya.com/album/13061754.xml
‎Apple Podcasts －《BarberSoup by Alan Beak》,https://feeds.buzzsprout.com/954928.rss
‎Apple Podcasts －《Philosophy for Beginners》,http://mediapub.it.ox.ac.uk/feeds/129034/video.xml
‎Apple Podcasts －《The Tofugu Podcast: Japan and Japanese Language》,http://feeds.soundcloud.com/users/soundcloud:users:187841578/sounds.rss
‎Apple Podcasts －《微光中的北極星》,https://feeds.buzzsprout.com/884695.rss
‎Apple Podcasts －《Learn Japanese with Noriko》,https://anchor.fm/s/1380f800/podcast/rss
‎Apple Podcasts －《未來Family/1號課堂》,https://www.wonder.mobi/family_rss_feed.xml
‎Apple Podcasts －《五分鐘心理學 5-Minute Psychology》,https://anchor.fm/s/13b71908/podcast/rss
‎Apple Podcasts －《噗妮聊護理》,https://anchor.fm/s/129516d8/podcast/rss
‎Apple Podcasts －《Améliorer son français》,http://ameliorersonfrancais.podomatic.com/rss2.xml
‎Apple Podcasts －《IELTS Speaking for Success》,https://anchor.fm/s/f9cee74/podcast/rss
‎Apple Podcasts －《Magic English-Window on the World魔法英語看世界》,https://podcast.ner.gov.tw/api/podcast/program/5c166af6f051c800063c409d
‎Apple Podcasts －《Learn Portuguese - BrazilianPodClass》,http://feeds.feedburner.com/BrazilianPodClass
‎Apple Podcasts －《工程數學(一) Engineering Mathematics(I) -102學年度》,https://itunesu.itunes.apple.com/feed/id1052999202
‎Apple Podcasts －《Startup School by Y Combinator》,http://feeds.backtracks.fm/feeds/ycombinator/startup-school/feed.xml?1536785267
‎Apple Podcasts －《《赖世雄中级美语上》讲解音频》,http://www.ximalaya.com/album/4325728.xml
‎Apple Podcasts －《British Accent Podcasts》,http://britishaccentpodcasts.podomatic.com/rss2.xml
‎Apple Podcasts －《ELLLO Podcast》,http://elllo.libsyn.com/rss
‎Apple Podcasts －《Learn Swedish | SwedishPod101.com》,https://www.swedishpod101.com/wp/wp-feed-audio-video.php
‎Apple Podcasts －《You too can learn Thai》,https://feeds.buzzsprout.com/196244.rss
‎Apple Podcasts －《Advanced French》,http://advanced-french.libsyn.com/rss
‎Apple Podcasts －《韩语发音零基础by七恩》,http://www.ximalaya.com/album/3751131.xml
‎Apple Podcasts －《里歐黃的podcast-創作這檔事》,https://anchor.fm/s/12f6d1fc/podcast/rss
‎Apple Podcasts －《Aesthetics and Philosophy of Art lectures》,http://mediapub.it.ox.ac.uk/feeds/129205/audio.xml
‎Apple Podcasts －《音樂詩篇咖啡館》,https://podcast.ner.gov.tw/api/podcast/program/5c31f6c9d61435000702afc4
‎Apple Podcasts －《Italian for Beginners》,http://italian-for-beginners.libsyn.com/rss
‎Apple Podcasts －《美国经典英文演讲100篇》,http://www.ximalaya.com/album/9066749.xml
‎Apple Podcasts －《Chatterbox Island English Podcast》,https://anchor.fm/s/15373c18/podcast/rss
‎Apple Podcasts －《 線性代數(一) Linear Algebra I》,https://itunesu.itunes.apple.com/feed/id1058169190
‎Apple Podcasts －《Auf Deutsch gesagt!》,http://aufdeutschgesagt.libsyn.com/rss
‎Apple Podcasts －《Kelly's Talkshow》,http://www.ximalaya.com/album/9892435.xml
‎Apple Podcasts －《Talk To Me In 100% Korean》,https://ttmik100.libsyn.com/rss
‎Apple Podcasts －《讓箭飛翔》,http://letthearrowsfly.libsyn.com/rss
‎Apple Podcasts －《焦虑症自救【失眠烦躁、考前考试焦虑、惊恐、紧张不安】不焦虑的活法（放松入睡）》,http://www.ximalaya.com/album/9842510.xml
‎Apple Podcasts －《The Product Podcast》,https://feeds.buzzsprout.com/90361.rss
‎Apple Podcasts －《Japanese podcast for beginners (Nihongo con Teppei)》,http://nihongoconteppei.com/feed/podcast
‎Apple Podcasts －《Learn Japanese w/ Manga Sensei》,http://www.spreaker.com/show/2726599/episodes/feed
‎Apple Podcasts －《Curiosity Daily》,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/d4aa39f3-0022-4bb5-9e40-ab5001839873/bc8dd672-8410-4833-a0a9-ab5001839881/podcast.rss
